"","Col_Shade_1_replicate1","Col_Shade_1_replicate2","Col_Sun_1_replicate1","Col_Sun_1_replicate2","Col_Shade_4_replicate1","Col_Shade_4_replicate2","Col_Sun_4_replicate1","Col_Sun_4_replicate2"
"AT5G45540",2.59563508558313,1.72438840477621,2.2414707420108,3.07013727645421,5.13807132894731,2.90640010001346,2.42581315400966,4.51105656124229
"AT5G45550",25.9563508558313,20.6926608573145,18.9279751547578,12.5596524945854,33.3974636381575,41.5615214301925,28.0071155053842,39.6498129330244
"AT5G45560",11.6803578851241,10.63372849612,11.7054583193897,5.86117116413986,6.85076177192974,12.4975204300579,8.8211387418533,8.54726506340645
"AT5G45570",0,0,0,0,0,0,0,0
"AT5G45573",0,0,0,0,0,0,0,0
"AT5G45576",0,0,0,0,0,0,0,0
"AT5G45580",0.216302923798594,0,0.249052304667866,0,0,0.290640010001346,0.661585405638998,0.474848059078136
"AT5G45590",14.7085988183044,18.3934763176129,14.4450336707362,22.0491677127166,5.99441655043853,13.9507204800646,18.9654482949846,19.4687704222036
"AT5G45595",0,0,0,0,0,0,0,0
"AT5G45600",27.2541683986228,30.1767970835837,22.1656551154401,22.6073744902538,16.2705592083331,21.798000750101,24.6991884771893,30.1528517514616
"AT5G45605",0,0,0,0,0,0,0,0
"AT5G45610",17.5205368276861,17.8186801826875,16.4374521080792,15.6297897710396,18.8395948728068,18.3103206300848,12.7906511756873,13.2957456541878
"AT5G45620",64.458271291981,54.893030885376,56.0367685502699,63.3564692504643,64.2258916118413,57.8373619902679,56.0142310107685,57.6940391779935
"AT5G45630",0,0,0,0,0.856345221491218,0.290640010001346,0,0
"AT5G45640",0,0,0.249052304667866,0,0,0.290640010001346,0,0
